Country,Region,Market,Product,Date,Open,High,Low,Close,Currency
Nigeria,Market Average,Market Average,groundnuts,01/03/2021,43527.01,50969.02,42433.42,50969.02,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2021,53043.75,60428.33,51578.89,60428.33,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2021,63856.98,65674.97,60601.19,60601.19,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2021,62645.69,64495.06,57158,57158,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2021,56305.73,61760.65,54428.26,61760.65,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2021,60537.11,62712.71,58361.5,60516.13,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2021,59439.96,61522.86,57357.07,59800,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2021,59265.8,61277.58,57254.02,61119.35,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2021,61563.99,63593.59,59534.39,62000,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2021,63045.39,65058.16,61032.62,62038,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2022,62863.99,68000,60890.19,68000,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2022,69734.55,72015.39,67453.71,68000,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2022,69193.17,71436.87,66949.46,68709.03,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2022,68997.66,71214.04,65521.33,65521.33,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2022,64307,69001.29,62181.2,69001.29,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2022,68284.46,70597.57,65971.35,68788,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2022,68747.32,71001.7,66492.93,68770.32,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2022,69189.53,71391.66,66987.39,67387.5,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2022,67532.11,69657.55,65406.68,69084.67,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2022,69373.87,71851.61,67231.14,71851.61,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2022,72711.85,74966,70499.36,74966,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2022,76443.5,78727.18,74159.83,75025.29,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2023,75994.33,78237.83,73750.83,75000,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2023,75039.94,77236.48,68172.02,68172.02,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2023,66146,68315.77,63976.24,68146.49,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2023,65960.23,68197.57,63819.27,68197.57,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2023,67163.04,69284.02,65042.07,68267.97,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2023,68614.32,71552.76,66533.01,71552.76,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2023,73479.69,75662.04,71297.35,73241.15,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2023,75502.73,77685.68,73030.21,73030.21,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2023,74093.63,76253.22,71934.05,73088.09,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2023,72735.83,74853.12,70618.54,72881.44,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2023,71716.31,73779.32,69653.29,72790.82,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2023,71718.16,73737.98,69698.34,72141.69,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2024,71591.4,73548.36,69634.44,72117.27,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2024,72222.87,75328.07,70309.75,75328.07,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2024,76613.11,78626.99,74599.23,75863.67,NGN
Nigeria,Market Average,Market Average,groundnuts,01/04/2024,77280.05,79265.07,75295.02,75902.23,NGN
Nigeria,Market Average,Market Average,groundnuts,01/05/2024,76574.24,79176.81,74622.43,79176.81,NGN
Nigeria,Market Average,Market Average,groundnuts,01/06/2024,79735.83,81767.6,77704.06,80307.03,NGN
Nigeria,Market Average,Market Average,groundnuts,01/07/2024,80657.95,82673.4,78642.49,81233.06,NGN
Nigeria,Market Average,Market Average,groundnuts,01/08/2024,81424.92,83418.84,79431,82234.75,NGN
Nigeria,Market Average,Market Average,groundnuts,01/09/2024,82415.39,84391.56,80439.22,81613.58,NGN
Nigeria,Market Average,Market Average,groundnuts,01/10/2024,81507.51,83427.61,79587.41,81037.65,NGN
Nigeria,Market Average,Market Average,groundnuts,01/11/2024,80661.75,82525.94,78797.56,80351.11,NGN
Nigeria,Market Average,Market Average,groundnuts,01/12/2024,79847.09,81653.72,78040.46,81416.42,NGN
Nigeria,Market Average,Market Average,groundnuts,01/01/2025,81360.24,83165.15,79555.34,81627.25,NGN
Nigeria,Market Average,Market Average,groundnuts,01/02/2025,81934.09,83702.65,80165.53,83652.38,NGN
Nigeria,Market Average,Market Average,groundnuts,01/03/2025,84508.11,86299.15,82717.07,84331.44,NGN
Nigeria,Market Average,Market Average,maize,01/01/2007,3405.92,3440.05,3233.57,3410.34,NGN
Nigeria,Market Average,Market Average,maize,01/02/2007,3341.14,3444.51,3023.85,3023.85,NGN
Nigeria,Market Average,Market Average,maize,01/03/2007,2893.51,3025.59,2801.54,3025.59,NGN
Nigeria,Market Average,Market Average,maize,01/04/2007,3026.05,3117.76,2934.34,2981.11,NGN
Nigeria,Market Average,Market Average,maize,01/05/2007,2990.68,3081,2900.36,2979.39,NGN
Nigeria,Market Average,Market Average,maize,01/06/2007,3003.53,3093.58,2913.47,3008.66,NGN
Nigeria,Market Average,Market Average,maize,01/07/2007,3049.32,3140.14,2958.5,3026.17,NGN
Nigeria,Market Average,Market Average,maize,01/08/2007,3064.69,3227.3,2973.51,3227.3,NGN
Nigeria,Market Average,Market Average,maize,01/09/2007,3344.75,3442.04,3247.46,3382.43,NGN
Nigeria,Market Average,Market Average,maize,01/10/2007,3492.8,3753.23,3391.13,3753.23,NGN
Nigeria,Market Average,Market Average,maize,01/11/2007,3958.23,4119.57,3845.04,4119.57,NGN
Nigeria,Market Average,Market Average,maize,01/12/2007,4335.92,4459.74,4131.2,4131.2,NGN
Nigeria,Market Average,Market Average,maize,01/01/2008,4182.01,4531.27,4057.71,4531.27,NGN
Nigeria,Market Average,Market Average,maize,01/02/2008,4722.13,4858.71,4585.54,4646.47,NGN
Nigeria,Market Average,Market Average,maize,01/03/2008,4736.73,4876.29,4597.17,4796.78,NGN
Nigeria,Market Average,Market Average,maize,01/04/2008,4874.74,5018.75,4549.15,4549.15,NGN
Nigeria,Market Average,Market Average,maize,01/05/2008,4472.77,4790.23,4336.07,4790.23,NGN
Nigeria,Market Average,Market Average,maize,01/06/2008,4882.43,5194.26,4738.45,5194.26,NGN
Nigeria,Market Average,Market Average,maize,01/07/2008,5396.09,5552.25,5239.93,5443.89,NGN
Nigeria,Market Average,Market Average,maize,01/08/2008,5582.15,5745.37,5189.33,5189.33,NGN
Nigeria,Market Average,Market Average,maize,01/09/2008,5108.22,5423.56,4952.22,5423.56,NGN
Nigeria,Market Average,Market Average,maize,01/10/2008,5501.9,5664.67,5187.27,5187.27,NGN
Nigeria,Market Average,Market Average,maize,01/11/2008,5114.16,5269.95,4632.76,4632.76,NGN
Nigeria,Market Average,Market Average,maize,01/12/2008,4425.14,4564.71,4285.57,4397.55,NGN
Nigeria,Market Average,Market Average,maize,01/01/2009,4287.23,4608.16,4155.35,4608.16,NGN
Nigeria,Market Average,Market Average,maize,01/02/2009,4698.12,4836.86,4559.38,4662.08,NGN
Nigeria,Market Average,Market Average,maize,01/03/2009,4718.67,4858.33,4579.01,4658.69,NGN
Nigeria,Market Average,Market Average,maize,01/04/2009,4679.06,4818.69,4539.44,4714.55,NGN
Nigeria,Market Average,Market Average,maize,01/05/2009,4755.34,4896.23,4614.46,4655.63,NGN
Nigeria,Market Average,Market Average,maize,01/06/2009,4655.37,4809.79,4516.33,4809.79,NGN
Nigeria,Market Average,Market Average,maize,01/07/2009,4889.17,5122.93,4745.75,5122.93,NGN
Nigeria,Market Average,Market Average,maize,01/08/2009,5287.79,5440.55,5135.04,5327.98,NGN
Nigeria,Market Average,Market Average,maize,01/09/2009,5453.7,5612.15,5111.96,5111.96,NGN
Nigeria,Market Average,Market Average,maize,01/10/2009,5056.87,5209.19,4904.55,4930.82,NGN
Nigeria,Market Average,Market Average,maize,01/11/2009,4862.02,5008.45,4715.6,4763.91,NGN
Nigeria,Market Average,Market Average,maize,01/12/2009,4707.03,4968.86,4565.61,4968.86,NGN
Nigeria,Market Average,Market Average,maize,01/01/2010,5065.47,5212.93,4918.01,5020.84,NGN
Nigeria,Market Average,Market Average,maize,01/02/2010,5080.55,5229.18,4789.74,4789.74,NGN
Nigeria,Market Average,Market Average,maize,01/03/2010,4727.78,4869.76,4585.8,4784,NGN
Nigeria,Market Average,Market Average,maize,01/04/2010,4791.36,5011.14,4650.03,5011.14,NGN
Nigeria,Market Average,Market Average,maize,01/05/2010,5133.77,5281.94,4985.59,5219.06,NGN
Nigeria,Market Average,Market Average,maize,01/06/2010,5350.02,5503.88,5182.82,5182.82,NGN
Nigeria,Market Average,Market Average,maize,01/07/2010,5207.91,5360.68,5055.14,5132.6,NGN
Nigeria,Market Average,Market Average,maize,01/08/2010,5134.35,5285.27,4777.44,4777.44,NGN
Nigeria,Market Average,Market Average,maize,01/09/2010,4667.98,4808.8,4527.16,4604.64,NGN
Nigeria,Market Average,Market Average,maize,01/10/2010,4545.58,4680.76,4410.41,4549.06,NGN
Nigeria,Market Average,Market Average,maize,01/11/2010,4550.17,4831,4416.66,4831,NGN
Nigeria,Market Average,Market Average,maize,01/12/2010,4984.56,5126.39,4526.68,4526.68,NGN
Nigeria,Market Average,Market Average,maize,01/01/2011,4468.53,4601.94,4335.12,4552.18,NGN
Nigeria,Market Average,Market Average,maize,01/02/2011,4579.58,4713.1,4446.05,4662.86,NGN
Nigeria,Market Average,Market Average,maize,01/03/2011,4750.62,4979.65,4613.79,4979.65,NGN
Nigeria,Market Average,Market Average,maize,01/04/2011,5164.66,5321.65,5018.69,5321.65,NGN
Nigeria,Market Average,Market Average,maize,01/05/2011,5532.26,5688.06,5376.47,5397.42,NGN
Nigeria,Market Average,Market Average,maize,01/06/2011,5488.55,5646.33,5330.77,5569.39,NGN
Nigeria,Market Average,Market Average,maize,01/07/2011,5677.88,5840.42,5515.34,5689.36,NGN
Nigeria,Market Average,Market Average,maize,01/08/2011,5782.14,5975.94,5616.38,5975.94,NGN
Nigeria,Market Average,Market Average,maize,01/09/2011,6134.97,6308.94,5800.93,5800.93,NGN
Nigeria,Market Average,Market Average,maize,01/10/2011,5781.08,6092.44,5612.18,6092.44,NGN
Nigeria,Market Average,Market Average,maize,01/11/2011,6229.92,6407.21,6024.62,6024.62,NGN
Nigeria,Market Average,Market Average,maize,01/12/2011,6046.92,6221.98,5871.86,6173.17,NGN
Nigeria,Market Average,Market Average,maize,01/01/2012,6256.34,6435.46,6077.23,6122.5,NGN
Nigeria,Market Average,Market Average,maize,01/02/2012,6140.82,6340.61,5963.43,6340.61,NGN
Nigeria,Market Average,Market Average,maize,01/03/2012,6455.37,6638.9,6271.85,6319.98,NGN
Nigeria,Market Average,Market Average,maize,01/04/2012,6355.61,6538.22,6173,6497.08,NGN
Nigeria,Market Average,Market Average,maize,01/05/2012,6595.95,6783.44,6408.46,6553.67,NGN
Nigeria,Market Average,Market Average,maize,01/06/2012,6616.95,6805.71,6206.06,6206.06,NGN
Nigeria,Market Average,Market Average,maize,01/07/2012,6105.69,6515.95,5926.66,6515.95,NGN
Nigeria,Market Average,Market Average,maize,01/08/2012,6652.59,6840.52,6464.67,6508.77,NGN
Nigeria,Market Average,Market Average,maize,01/09/2012,6560.98,6748.29,5908.73,5908.73,NGN
Nigeria,Market Average,Market Average,maize,01/10/2012,5721.77,5892.91,5550.62,5611.2,NGN
Nigeria,Market Average,Market Average,maize,01/11/2012,5498.69,5660.19,5337.19,5619.49,NGN
Nigeria,Market Average,Market Average,maize,01/12/2012,5647.32,5809.3,5485.34,5588.88,NGN
Nigeria,Market Average,Market Average,maize,01/01/2013,5624.86,5816.45,5464.33,5816.45,NGN
Nigeria,Market Average,Market Average,maize,01/02/2013,5958.47,6125.6,5760.97,5760.97,NGN
Nigeria,Market Average,Market Average,maize,01/03/2013,5804.31,6126.01,5639.11,6126.01,NGN
Nigeria,Market Average,Market Average,maize,01/04/2013,6326.63,6502.47,6150.78,6434.85,NGN
Nigeria,Market Average,Market Average,maize,01/05/2013,6641.8,6825.95,6435.43,6435.43,NGN
Nigeria,Market Average,Market Average,maize,01/06/2013,6502.47,6706.24,6318.31,6706.24,NGN
Nigeria,Market Average,Market Average,maize,01/07/2013,6862.14,7053.68,6600.81,6600.81,NGN
Nigeria,Market Average,Market Average,maize,01/08/2013,6620.82,6809.29,6311.73,6311.73,NGN
Nigeria,Market Average,Market Average,maize,01/09/2013,6235.97,6416.06,5857.53,5857.53,NGN
Nigeria,Market Average,Market Average,maize,01/10/2013,5716.09,5883.32,5548.86,5780.38,NGN
Nigeria,Market Average,Market Average,maize,01/11/2013,5772.26,5936.8,5607.73,5797.02,NGN
Nigeria,Market Average,Market Average,maize,01/12/2013,5854.97,6019.84,5690.11,5881.55,NGN
Nigeria,Market Average,Market Average,maize,01/01/2014,5975.64,6142.55,5808.73,6062.35,NGN
Nigeria,Market Average,Market Average,maize,01/02/2014,6202.74,6374.57,5879.88,5879.88,NGN
Nigeria,Market Average,Market Average,maize,01/03/2014,5879.64,6046.35,5712.93,6024.46,NGN
Nigeria,Market Average,Market Average,maize,01/04/2014,6130.59,6300.99,5859.9,5859.9,NGN
Nigeria,Market Average,Market Average,maize,01/05/2014,5866.24,6032.05,5700.42,5879.49,NGN
Nigeria,Market Average,Market Average,maize,01/06/2014,5937.69,6103.57,5771.81,5886.82,NGN
Nigeria,Market Average,Market Average,maize,01/07/2014,5955.02,6120.96,5789.07,5976.62,NGN
Nigeria,Market Average,Market Average,maize,01/08/2014,6078.86,6246.97,5910.75,6191.56,NGN
Nigeria,Market Average,Market Average,maize,01/09/2014,6353.92,6527.89,6142.81,6142.81,NGN
Nigeria,Market Average,Market Average,maize,01/10/2014,6204.03,6376.44,6013.65,6013.65,NGN
Nigeria,Market Average,Market Average,maize,01/11/2014,6023.97,6192.55,5814.97,5814.97,NGN
Nigeria,Market Average,Market Average,maize,01/12/2014,5795.19,5958.04,5493.66,5493.66,NGN
Nigeria,Market Average,Market Average,maize,01/01/2015,5426.66,5580.53,5272.79,5448.57,NGN
Nigeria,Market Average,Market Average,maize,01/02/2015,5481.26,5633.45,5329.07,5397.65,NGN
Nigeria,Market Average,Market Average,maize,01/03/2015,5449.38,5600.02,5298.74,5435.23,NGN
Nigeria,Market Average,Market Average,maize,01/04/2015,5523.84,5675.19,5130.49,5130.49,NGN
Nigeria,Market Average,Market Average,maize,01/05/2015,5093.29,5499.75,4949.99,5499.75,NGN
Nigeria,Market Average,Market Average,maize,01/06/2015,5718.09,5871.82,5564.37,5607.12,NGN
Nigeria,Market Average,Market Average,maize,01/07/2015,5762.05,6062.31,5605.76,6062.31,NGN
Nigeria,Market Average,Market Average,maize,01/08/2015,6350.84,6520.05,6181.63,6245.71,NGN
Nigeria,Market Average,Market Average,maize,01/09/2015,6437.75,6611.51,6263.99,6296.02,NGN
Nigeria,Market Average,Market Average,maize,01/10/2015,6406.48,6581.59,6214.61,6214.61,NGN
Nigeria,Market Average,Market Average,maize,01/11/2015,6261.49,6434.03,5948.81,5948.81,NGN
Nigeria,Market Average,Market Average,maize,01/12/2015,5916.71,6081.96,5751.46,5970.88,NGN
Nigeria,Market Average,Market Average,maize,01/01/2016,6040.78,6206.16,5875.41,6121.57,NGN
Nigeria,Market Average,Market Average,maize,01/02/2016,6268.03,6437.45,6051,6051,NGN
Nigeria,Market Average,Market Average,maize,01/03/2016,6115.99,6578.92,5948.72,6578.92,NGN
Nigeria,Market Average,Market Average,maize,01/04/2016,6889.71,7149.33,6707.31,7149.33,NGN
Nigeria,Market Average,Market Average,maize,01/05/2016,7528.46,7726.05,7330.87,7388.09,NGN
Nigeria,Market Average,Market Average,maize,01/06/2016,7611.75,7930.05,7407.65,7930.05,NGN
Nigeria,Market Average,Market Average,maize,01/07/2016,8257.81,8720.27,8038.92,8720.27,NGN
Nigeria,Market Average,Market Average,maize,01/08/2016,9186.13,9427,8945.26,9044.43,NGN
Nigeria,Market Average,Market Average,maize,01/09/2016,9305.64,9923.99,9056.54,9923.99,NGN
Nigeria,Market Average,Market Average,maize,01/10/2016,10391.28,10665.45,10117.12,10275.3,NGN
Nigeria,Market Average,Market Average,maize,01/11/2016,10537.28,10819.9,9911.6,9911.6,NGN
Nigeria,Market Average,Market Average,maize,01/12/2016,9834.28,10147.73,9560.81,10147.73,NGN
Nigeria,Market Average,Market Average,maize,01/01/2017,10259.41,11040.35,9980.47,11040.35,NGN
Nigeria,Market Average,Market Average,maize,01/02/2017,11488.8,12013.38,11183.91,12013.38,NGN
Nigeria,Market Average,Market Average,maize,01/03/2017,12542.05,15920,12211.47,15920,NGN
Nigeria,Market Average,Market Average,maize,01/04/2017,16979.49,17421.5,16537.47,16800,NGN
Nigeria,Market Average,Market Average,maize,01/05/2017,17323.56,17786.3,16860.82,17100,NGN
Nigeria,Market Average,Market Average,maize,01/06/2017,17238.32,17710.41,16766.24,17100,NGN
Nigeria,Market Average,Market Average,maize,01/07/2017,17067.61,17537.79,16597.43,17300,NGN
Nigeria,Market Average,Market Average,maize,01/08/2017,17325.36,17801,16004.55,16004.55,NGN
Nigeria,Market Average,Market Average,maize,01/09/2017,15495.8,15936.87,13637.09,13637.09,NGN
Nigeria,Market Average,Market Average,maize,01/10/2017,12828.12,13205.64,11250.5,11250.5,NGN
Nigeria,Market Average,Market Average,maize,01/11/2017,10561.49,10872.72,10222.91,10222.91,NGN
Nigeria,Market Average,Market Average,maize,01/12/2017,9798.36,10080.74,9515.98,9835.99,NGN
Nigeria,Market Average,Market Average,maize,01/01/2018,9689.05,9960.26,9417.85,9855.57,NGN
Nigeria,Market Average,Market Average,maize,01/02/2018,9914.45,10185.82,9643.07,9970.58,NGN
Nigeria,Market Average,Market Average,maize,01/03/2018,10100.79,10374.82,9826.75,9944.92,NGN
Nigeria,Market Average,Market Average,maize,01/04/2018,10025.93,10298.89,9752.98,10298.66,NGN
Nigeria,Market Average,Market Average,maize,01/05/2018,10528.61,10810.93,10246.28,10299.43,NGN
Nigeria,Market Average,Market Average,maize,01/06/2018,10410.04,10691.95,10128.13,10266.57,NGN
Nigeria,Market Average,Market Average,maize,01/07/2018,10337.19,10617.75,10056.63,10097.29,NGN
Nigeria,Market Average,Market Average,maize,01/08/2018,10113.95,10389.54,9809.36,9809.36,NGN
Nigeria,Market Average,Market Average,maize,01/09/2018,9774.3,10041.72,9506.87,9837.74,NGN
Nigeria,Market Average,Market Average,maize,01/10/2018,9923.18,10190.85,9488.49,9488.49,NGN
Nigeria,Market Average,Market Average,maize,01/11/2018,9451.78,9710,9154.62,9154.62,NGN
Nigeria,Market Average,Market Average,maize,01/12/2018,9101.69,9350.34,8853.04,8966.87,NGN
Nigeria,Market Average,Market Average,maize,01/01/2019,8975.67,9218.9,8732.44,8845.93,NGN
Nigeria,Market Average,Market Average,maize,01/02/2019,8894.82,9134.36,8655.29,8894.04,NGN
Nigeria,Market Average,Market Average,maize,01/03/2019,9018.67,9259.11,8778.23,8880.8,NGN
Nigeria,Market Average,Market Average,maize,01/04/2019,8994.67,9234.4,8742.75,8742.75,NGN
Nigeria,Market Average,Market Average,maize,01/05/2019,8803.52,9039.27,8567.78,8730.07,NGN
Nigeria,Market Average,Market Average,maize,01/06/2019,8834.19,9069.12,8586.1,8586.1,NGN
Nigeria,Market Average,Market Average,maize,01/07/2019,8648.83,8879.71,8417.94,8628.22,NGN
Nigeria,Market Average,Market Average,maize,01/08/2019,8758.52,8990.02,8527.02,8530.12,NGN
Nigeria,Market Average,Market Average,maize,01/09/2019,8619.03,8847.73,8390.33,8683.38,NGN
Nigeria,Market Average,Market Average,maize,01/10/2019,8866.94,9099.24,8634.64,8760.91,NGN
Nigeria,Market Average,Market Average,maize,01/11/2019,8933.06,9167.15,8668.39,8668.39,NGN
Nigeria,Market Average,Market Average,maize,01/12/2019,8765.81,8997.16,8534.45,8662.08,NGN
Nigeria,Market Average,Market Average,maize,01/01/2020,8783.31,9014.06,8552.56,8669.78,NGN
Nigeria,Market Average,Market Average,maize,01/02/2020,8804.91,9094.38,8574.28,9094.38,NGN
Nigeria,Market Average,Market Average,maize,01/03/2020,9411.1,9652.82,9169.37,9560.21,NGN
Nigeria,Market Average,Market Average,maize,01/04/2020,9929,10903.39,9675.39,10903.39,NGN
Nigeria,Market Average,Market Average,maize,01/05/2020,11699.48,11991.05,11407.9,11810.8,NGN
Nigeria,Market Average,Market Average,maize,01/06/2020,12454.92,12768.42,12141.42,12255.9,NGN
Nigeria,Market Average,Market Average,maize,01/07/2020,12629.61,12955.6,12303.62,12836.47,NGN
Nigeria,Market Average,Market Average,maize,01/08/2020,13223.25,13820.93,12883.08,13820.93,NGN
Nigeria,Market Average,Market Average,maize,01/09/2020,14396.16,14762.99,13834,13834,NGN
Nigeria,Market Average,Market Average,maize,01/10/2020,14008.11,14374.51,13641.7,13800.43,NGN
Nigeria,Market Average,Market Average,maize,01/11/2020,13876.67,14241.74,13270.16,13270.16,NGN
Nigeria,Market Average,Market Average,maize,01/12/2020,13155.09,13506.07,12804.1,13214.7,NGN
Nigeria,Market Average,Market Average,maize,01/01/2021,13255.09,14370.15,12906.48,14370.15,NGN
Nigeria,Market Average,Market Average,maize,01/02/2021,14975.81,15678.87,14594.63,15678.87,NGN
Nigeria,Market Average,Market Average,maize,01/03/2021,16447.81,18857.51,16033.48,18857.51,NGN
Nigeria,Market Average,Market Average,maize,01/04/2021,20189.21,21985.67,19686.42,21985.67,NGN
Nigeria,Market Average,Market Average,maize,01/05/2021,23582.85,24167.79,22997.91,23436.45,NGN
Nigeria,Market Average,Market Average,maize,01/06/2021,24286.35,24909.04,23663.66,24510.33,NGN
Nigeria,Market Average,Market Average,maize,01/07/2021,25012.69,25662.75,24362.64,24462.46,NGN
Nigeria,Market Average,Market Average,maize,01/08/2021,24446.2,25094.24,23798.16,24595,NGN
Nigeria,Market Average,Market Average,maize,01/09/2021,24565.47,25215.74,23915.2,24727.13,NGN
Nigeria,Market Average,Market Average,maize,01/10/2021,24714.42,25367.22,24061.61,24785.16,NGN
Nigeria,Market Average,Market Average,maize,01/11/2021,24745.98,25584.95,24092.82,25584.95,NGN
Nigeria,Market Average,Market Average,maize,01/12/2021,25845.29,26519.16,25092,25092,NGN
Nigeria,Market Average,Market Average,maize,01/01/2022,24884.7,25880,24224.84,25880,NGN
Nigeria,Market Average,Market Average,maize,01/02/2022,26096.24,26776.64,25415.84,25880,NGN
Nigeria,Market Average,Market Average,maize,01/03/2022,25871.37,26550.08,25192.65,25434.84,NGN
Nigeria,Market Average,Market Average,maize,01/04/2022,25193.96,25860.39,24527.54,25628,NGN
Nigeria,Market Average,Market Average,maize,01/05/2022,25616.36,26286.6,24801.89,24801.89,NGN
Nigeria,Market Average,Market Average,maize,01/06/2022,24451.11,25099.35,23802.88,24102.67,NGN
Nigeria,Market Average,Market Average,maize,01/07/2022,23747.88,24376.49,23119.26,23810.32,NGN
Nigeria,Market Average,Market Average,maize,01/08/2022,23638.37,24258.49,23018.25,24000,NGN
Nigeria,Market Average,Market Average,maize,01/09/2022,24058.9,24682.94,23434.86,24000,NGN
Nigeria,Market Average,Market Average,maize,01/10/2022,24020.47,24643.45,23397.49,24361.94,NGN
Nigeria,Market Average,Market Average,maize,01/11/2022,24519.96,25151.4,23888.51,24554.67,NGN
Nigeria,Market Average,Market Average,maize,01/12/2022,24671.54,25306.83,23992.26,23992.26,NGN
Nigeria,Market Average,Market Average,maize,01/01/2023,23802.95,24423.16,23182.74,23960,NGN
Nigeria,Market Average,Market Average,maize,01/02/2023,23934.38,27089.16,23316.33,27089.16,NGN
Nigeria,Market Average,Market Average,maize,01/03/2023,28522.06,29231.6,27144.94,27144.94,NGN
Nigeria,Market Average,Market Average,maize,01/04/2023,27414.17,28118.52,26709.83,27072.07,NGN
Nigeria,Market Average,Market Average,maize,01/05/2023,27023.32,27728,26318.64,27117.05,NGN
Nigeria,Market Average,Market Average,maize,01/06/2023,27112.63,28050.6,26410.02,28050.6,NGN
Nigeria,Market Average,Market Average,maize,01/07/2023,28423.55,29151.25,27695.84,28615.72,NGN
Nigeria,Market Average,Market Average,maize,01/08/2023,28893.69,29633.53,28153.85,28597.55,NGN
Nigeria,Market Average,Market Average,maize,01/09/2023,28603.41,29342.39,27864.43,28560.98,NGN
Nigeria,Market Average,Market Average,maize,01/10/2023,28520.4,29256.68,27784.12,28403.54,NGN
Nigeria,Market Average,Market Average,maize,01/11/2023,28321.87,29053.19,27590.56,28328.18,NGN
Nigeria,Market Average,Market Average,maize,01/12/2023,28279.37,29007.32,27551.41,27999.22,NGN
Nigeria,Market Average,Market Average,maize,01/01/2024,27866.49,28584.97,27148.01,28280.05,NGN
Nigeria,Market Average,Market Average,maize,01/02/2024,28381.24,30515.83,27656.73,30515.83,NGN
Nigeria,Market Average,Market Average,maize,01/03/2024,31507.58,32292.43,30561.91,30561.91,NGN
Nigeria,Market Average,Market Average,maize,01/04/2024,30740.2,31523.01,29957.39,30244.71,NGN
Nigeria,Market Average,Market Average,maize,01/05/2024,30102.31,30877.04,29327.59,30762.59,NGN
Nigeria,Market Average,Market Average,maize,01/06/2024,30936.97,31723.18,30150.75,31045.2,NGN
Nigeria,Market Average,Market Average,maize,01/07/2024,31186.49,31978.89,30394.1,31090.08,NGN
Nigeria,Market Average,Market Average,maize,01/08/2024,31118.53,31910.57,30326.49,31097.63,NGN
Nigeria,Market Average,Market Average,maize,01/09/2024,31098.87,31889.87,30307.86,31066.13,NGN
Nigeria,Market Average,Market Average,maize,01/10/2024,31056.18,31844.99,30267.37,30951.17,NGN
Nigeria,Market Average,Market Average,maize,01/11/2024,30913.32,31697.94,30128.7,30903.14,NGN
Nigeria,Market Average,Market Average,maize,01/12/2024,30894.7,31676.76,30112.64,30742.66,NGN
Nigeria,Market Average,Market Average,maize,01/01/2025,30703.42,31480.15,29926.7,30811.19,NGN
Nigeria,Market Average,Market Average,maize,01/02/2025,30863.82,31640.96,30086.68,30770.74,NGN
Nigeria,Market Average,Market Average,maize,01/03/2025,30803.71,31578.54,30028.88,30802.38,NGN
Nigeria,Market Average,Market Average,millet,01/01/2007,4528.92,4581.99,4323.69,4528.84,NGN
Nigeria,Market Average,Market Average,millet,01/02/2007,4452.76,4581.91,4078.56,4078.56,NGN
Nigeria,Market Average,Market Average,millet,01/03/2007,3917.98,4094.26,3741.7,4071.27,NGN
Nigeria,Market Average,Market Average,millet,01/04/2007,4013.17,4181.59,3844.76,4020.79,NGN
Nigeria,Market Average,Market Average,millet,01/05/2007,4017.35,4151.28,3883.42,4011.65,NGN
Nigeria,Market Average,Market Average,millet,01/06/2007,4017.14,4119.41,3914.86,4051.24,NGN
Nigeria,Market Average,Market Average,millet,01/07/2007,4080.48,4162.29,3998.67,4080.85,NGN
Nigeria,Market Average,Market Average,millet,01/08/2007,4115.83,4314.67,4046.58,4314.67,NGN
Nigeria,Market Average,Market Average,millet,01/09/2007,4424.2,4537.05,4311.34,4478.52,NGN
Nigeria,Market Average,Market Average,millet,01/10/2007,4602.14,4922.2,4491.1,4922.2,NGN
